0,-50.00,-100.00,-25.00,-100.00,0.00,-100.00,5.00,-100.00,10.00,-100.00
2.00,-48.00,-82.00,-27.00,-84.00,0.00,-84.00,5.00,-84.00,10.00,-84.00
4.00,-46.40,-62.75,-29.92,-67.36,2.08,-66.47,6.66,-66.27,10.40,-70.96
6.00,-44.08,-43.53,-33.67,-50.28,4.89,-47.33,7.50,-50.07,10.65,-58.95
8.00,-39.89,-24.71,-36.13,-30.96,7.23,-29.73,7.92,-33.40,10.95,-46.32
10.00,-36.46,-4.50,-38.73,-11.22,9.36,-14.62,7.93,-16.69,10.62,-35.91
12.00,-33.58,16.23,-43.21,8.81,10.89,0.84,5.79,1.25,12.56,-25.81
14.00,-32.38,35.31,-47.72,27.37,13.96,13.68,4.30,20.46,16.26,-16.60
16.00,-29.73,54.03,-51.69,46.17,17.67,28.93,0.87,40.38,18.37,-9.67
18.00,-26.76,71.67,-53.07,65.11,22.50,42.50,-4.27,60.06,19.79,-2.64
20.00,-22.00,88.78,-53.61,86.70,27.90,53.44,-7.23,80.28,21.56,3.13
22.00,-17.99,107.60,-55.06,108.94,32.52,63.93,-10.43,102.34,22.87,10.23
24.00,-13.73,126.20,-57.49,129.38,35.35,72.07,-11.65,124.18,23.50,15.22
26.00,-11.46,144.80,-61.58,149.33,37.83,81.33,-12.63,149.68,26.99,19.43
28.00,-10.06,161.72,-66.12,168.58,40.69,87.90,-17.23,175.25,28.78,24.34
30.00,-10.38,178.13,-71.25,188.52,41.71,96.20,-20.93,198.60,30.13,28.84
